Date,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL
2024-03-20,147.62460327148438,148.74000549316406,148.86000061035156,146.74000549316406,148.0,21311500
2024-03-21,146.49314880371094,147.60000610351562,150.3699951171875,146.89999389648438,149.47000122070312,24755600
2024-03-22,149.63937377929688,150.77000427246094,151.5800018310547,148.97999572753906,149.1199951171875,29211800
2024-03-25,148.94464111328125,150.07000732421875,150.3800048828125,147.82000732421875,149.94000244140625,19229300
2024-03-26,149.5401153564453,150.6699981689453,152.25999450683594,149.97999572753906,150.22000122070312,22149100
2024-03-27,149.73861694335938,150.8699951171875,151.63999938964844,148.89999389648438,151.17999267578125,22879200
2024-03-28,149.79815673828125,150.92999267578125,151.42999267578125,150.1699981689453,150.85000610351562,24485400
2024-04-01,154.323974609375,155.49000549316406,155.74000549316406,150.61000061035156,150.69000244140625,31730800
2024-04-02,153.40093994140625,154.55999755859375,154.6999969482422,152.14999389648438,153.5,24586000
2024-04-03,153.75823974609375,154.9199981689453,155.0800018310547,152.72999572753906,153.60000610351562,24705000
2024-04-04,149.40115356445312,150.52999877929688,154.77000427246094,150.4499969482422,153.5,34724700
2024-04-05,151.3563995361328,152.5,153.4199981689453,149.60000610351562,150.02999877929688,23459200
2024-04-08,153.68878173828125,154.85000610351562,155.27000427246094,152.61000061035156,152.77999877929688,20702000
2024-04-09,155.4256591796875,156.60000610351562,158.55999755859375,155.19000244140625,156.08999633789062,31079500
2024-04-10,154.96910095214844,156.13999938964844,156.61000061035156,154.67999267578125,156.2100067138672,22838600
2024-04-11,158.21458435058594,159.41000366210938,159.67999267578125,156.4600067138672,156.91000366210938,27166400
2024-04-12,156.5471649169922,157.72999572753906,160.22000122070312,157.13999938964844,157.9600067138672,25353700
2024-04-15,153.69869995117188,154.86000061035156,159.24000549316406,154.58999633789062,158.86000061035156,27136500
2024-04-16,153.2421417236328,154.39999389648438,155.64999389648438,153.42999267578125,154.19000244140625,20779500
2024-04-17,154.3041229248047,155.47000122070312,157.0800018310547,154.5800018310547,155.6199951171875,21763100
2024-04-18,154.84005737304688,156.00999450683594,156.94000244140625,154.6199951171875,155.33999633789062,19883000
2024-04-19,152.9344940185547,154.08999633789062,156.36000061035156,152.3000030517578,156.1999969482422,32615600
2024-04-22,155.1080322265625,156.27999877929688,157.63999938964844,154.05999755859375,154.30999755859375,26446200
2024-04-23,157.0731964111328,158.25999450683594,158.97000122070312,156.27999877929688,156.9600067138672,21151600
2024-04-24,157.93670654296875,159.1300048828125,159.57000732421875,157.1699981689453,157.49000549316406,22779100
2024-04-25,154.83013916015625,156.0,156.49000549316406,150.8699951171875,151.3300018310547,57109700
2024-04-26,170.6605224609375,171.9499969482422,174.7100067138672,169.64999389648438,174.3699951171875,64665300
2024-04-29,164.9040069580078,166.14999389648438,169.5500030517578,165.2100067138672,169.05999755859375,45610000
2024-04-30,161.55929565429688,162.77999877929688,168.10000610351562,162.60000610351562,165.61000061035156,33562900
2024-05-01,162.63119506835938,163.86000061035156,167.1199951171875,163.08999633789062,164.3000030517578,33493200
2024-05-02,165.37049865722656,166.6199951171875,166.72999572753906,163.88999938964844,164.7899932861328,24294500
2024-05-03,165.9858856201172,167.24000549316406,167.9600067138672,163.0500030517578,167.55999755859375,34662400
2024-05-06,166.83941650390625,168.10000610351562,168.13999938964844,166.02999877929688,167.4600067138672,21871300
2024-05-07,169.9657745361328,171.25,171.75999450683594,168.38999938964844,168.5,28039700
2024-05-08,168.1098175048828,169.3800048828125,170.14999389648438,168.74000549316406,169.0,19569100
2024-05-09,168.6854705810547,169.9600067138672,170.69000244140625,168.17999267578125,169.38999938964844,15346700
2024-05-10,167.38528442382812,168.64999389648438,169.85000610351562,166.19000244140625,168.02999877929688,29799900
2024-05-13,167.87159729003906,169.13999938964844,169.27999877929688,164.0,164.25999450683594,31327600
2024-05-14,169.06260681152344,170.33999633789062,171.25,168.8000030517578,169.77000427246094,25127100
2024-05-15,171.21630859375,172.50999450683594,172.64999389648438,170.50999450683594,170.6300048828125,26948400
2024-05-16,172.87380981445312,174.17999267578125,175.1199951171875,172.69000244140625,173.2899932861328,27867900
2024-05-17,174.73971557617188,176.05999755859375,176.27000427246094,173.69000244140625,174.17999267578125,24479300
2024-05-20,175.59324645996094,176.9199981689453,178.77000427246094,176.0800018310547,176.19000244140625,22554400
2024-05-21,176.5163116455078,177.85000610351562,178.14999389648438,175.80999755859375,176.89999389648438,16989400
2024-05-22,175.0572967529297,176.3800048828125,177.14999389648438,175.2100067138672,176.63999938964844,17880000
2024-05-23,172.24855041503906,173.5500030517578,178.25,172.9499969482422,177.07000732421875,21024900
2024-05-24,173.67776489257812,174.99000549316406,175.77000427246094,173.64999389648438,174.97999572753906,16579400
2024-05-28,175.07716369628906,176.39999389648438,177.27000427246094,174.3699951171875,174.4499969482422,20572200
2024-05-29,174.58090209960938,175.89999389648438,176.83999633789062,174.72000122070312,175.42999267578125,23388700
2024-05-30,170.81932067871094,172.11000061035156,175.22000122070312,171.7899932861328,175.1999969482422,22931500
2024-05-31,171.2064208984375,172.5,173.05999755859375,169.44000244140625,171.86000061035156,37638900
2024-06-03,171.87139892578125,173.1699981689453,174.52999877929688,171.16000366210938,172.5399932861328,27459100
2024-06-04,172.4867401123047,173.7899932861328,173.85000610351562,171.88999938964844,173.27999877929688,26879600
2024-06-05,174.09457397460938,175.41000366210938,176.64999389648438,173.92999267578125,175.1999969482422,22068500
2024-06-06,175.40469360351562,176.72999572753906,177.14999389648438,175.75,175.89999389648438,23251000
2024-06-07,173.15171813964844,174.4600067138672,177.8699951171875,174.3000030517578,177.0500030517578,19661400
2024-06-10,173.8969268798828,175.00999450683594,177.05999755859375,172.75999450683594,174.97000122070312,23726700
2024-06-11,175.49668884277344,176.6199951171875,176.83999633789062,173.77000427246094,176.22000122070312,21540600
2024-06-12,176.65924072265625,177.7899932861328,180.41000366210938,176.11000061035156,178.25,27864700
2024-06-13,174.04598999023438,175.16000366210938,176.74000549316406,174.8800048828125,176.11000061035156,20913300
2024-06-14,175.6656036376953,176.7899932861328,177.05999755859375,174.14999389648438,174.22000122070312,18063600
2024-06-17,176.11277770996094,177.24000549316406,178.36000061035156,174.80999755859375,175.4600067138672,19618500
2024-06-18,173.97640991210938,175.08999633789062,177.38999938964844,174.10000610351562,177.13999938964844,21869900
2024-06-20,175.17874145507812,176.3000030517578,177.2899932861328,174.99000549316406,175.3699951171875,20160100
2024-06-21,178.48756408691406,179.6300048828125,180.85000610351562,176.61000061035156,177.0,57759000
2024-06-24,178.0801544189453,179.22000122070312,180.88999938964844,178.6699981689453,180.16000366210938,18298000
2024-06-25,182.8595733642578,184.02999877929688,184.2899932861328,179.4199981689453,179.6199951171875,23130200
2024-06-26,182.71054077148438,183.8800048828125,184.50999450683594,182.47999572753906,182.6300048828125,19839000
2024-06-27,184.2307891845703,185.41000366210938,186.0500030517578,184.02000427246094,184.17999267578125,18848900
2024-06-28,180.99151611328125,182.14999389648438,185.1300048828125,181.9600067138672,184.32000732421875,29156600
2024-07-01,181.82618713378906,182.99000549316406,183.8800048828125,181.3000030517578,183.02999877929688,16006100
2024-07-02,184.0618896484375,185.24000549316406,185.57000732421875,181.55999755859375,182.0500030517578,17372500
2024-07-03,184.63818359375,185.82000732421875,186.08999633789062,184.0,184.85000610351562,10242100
2024-07-05,189.38780212402344,190.60000610351562,190.86000061035156,185.8000030517578,185.86000061035156,20967500
2024-07-08,187.82777404785156,189.02999877929688,190.1699981689453,187.77999877929688,189.89999389648438,21035900
2024-07-09,187.778076171875,188.97999572753906,191.36000061035156,188.72000122070312,190.30999755859375,15121400
2024-07-10,189.96408081054688,191.17999267578125,191.75,189.02999877929688,189.14999389648438,15952500
2024-07-11,184.3897705078125,185.57000732421875,190.86000061035156,185.0800018310547,189.85000610351562,25625800
2024-07-12,183.8929901123047,185.07000732421875,187.11000061035156,184.49000549316406,185.0800018310547,22898400
2024-07-15,185.34365844726562,186.52999877929688,188.24000549316406,184.9199981689453,184.9199981689453,16474000
2024-07-16,182.75027465820312,183.9199981689453,188.67999267578125,183.3699951171875,187.36000061035156,18290700
2024-07-17,179.86874389648438,181.02000427246094,183.5500030517578,179.89999389648438,182.97000122070312,20734100
2024-07-18,176.55990600585938,177.69000244140625,182.5,176.47000122070312,181.92999267578125,25315700
2024-07-19,176.53009033203125,177.66000366210938,180.2899932861328,177.1300048828125,178.8800048828125,18881900
2024-07-22,180.5145721435547,181.6699981689453,182.6999969482422,180.22999572753906,180.58999633789062,24100300
2024-07-23,180.63381958007812,181.7899932861328,183.61000061035156,181.5399932861328,182.0500030517578,36352700
2024-07-24,171.5321044921875,172.6300048828125,176.19000244140625,171.82000732421875,173.60000610351562,49585200
2024-07-25,166.21609497070312,167.27999877929688,173.4199981689453,167.19000244140625,172.52000427246094,44852000
2024-07-26,165.93789672851562,167.0,168.08999633789062,164.05999755859375,167.14999389648438,41336900
2024-07-29,168.4517822265625,169.52999877929688,170.42999267578125,167.99000549316406,168.8300018310547,20293800
2024-07-30,169.20697021484375,170.2899932861328,171.22999572753906,168.44000244140625,170.24000549316406,18959700
2024-07-31,170.44898986816406,171.5399932861328,174.25,170.00999450683594,173.24000549316406,25729100
2024-08-01,169.67398071289062,170.75999450683594,174.0500030517578,168.8800048828125,170.25,24531400
2024-08-02,165.60003662109375,166.66000366210938,168.50999450683594,164.6699981689453,166.44000244140625,29130100
2024-08-05,158.2371826171875,159.25,164.42999267578125,154.92999267578125,155.5,53630700
2024-08-06,157.28329467773438,158.2899932861328,160.57000732421875,156.41000366210938,159.3300018310547,49004600
2024-08-07,157.92913818359375,158.94000244140625,162.97999572753906,158.47000122070312,161.25,25138600
2024-08-08,160.99948120117188,162.02999877929688,163.69000244140625,160.2100067138672,160.50999450683594,25578800
2024-08-09,162.62905883789062,163.6699981689453,163.7899932861328,159.05999755859375,160.00999450683594,28602300
2024-08-12,161.25784301757812,162.2899932861328,164.89999389648438,161.83999633789062,164.35000610351562,15895300
2024-08-13,163.11593627929688,164.16000366210938,164.72999572753906,162.97000122070312,163.41000366210938,18551700
2024-08-14,159.3500518798828,160.3699951171875,163.22000122070312,157.7100067138672,162.39999389648438,40591100
2024-08-15,160.2741241455078,161.3000030517578,161.63999938964844,159.61000061035156,160.5,31524300
2024-08-16,161.92356872558594,162.9600067138672,165.05999755859375,161.1300048828125,161.47000122070312,24208600
2024-08-19,165.61000061035156,166.6699981689453,166.69000244140625,164.25999450683594,165.27999877929688,22416200
2024-08-20,166.11671447753906,167.17999267578125,168.63999938964844,166.82000732421875,166.89999389648438,18341500
2024-08-21,164.79522705078125,165.85000610351562,166.85000610351562,164.6699981689453,165.14999389648438,22902000
2024-08-22,162.75823974609375,163.8000030517578,167.58999633789062,163.30999755859375,167.25999450683594,22493300
2024-08-23,164.56666564941406,165.6199951171875,166.17999267578125,163.8300018310547,164.72000122070312,13955700
2024-08-26,165.1032257080078,166.16000366210938,167.5500030517578,164.4600067138672,166.3800048828125,14190400
2024-08-27,163.6326141357422,164.67999267578125,166.44000244140625,164.4600067138672,165.83999633789062,11821900
2024-08-28,161.81427001953125,162.85000610351562,165.60000610351562,161.52999877929688,165.0399932861328,16407400
2024-08-29,160.75108337402344,161.77999877929688,165.97000122070312,160.25,164.30999755859375,19699800
2024-08-30,162.34091186523438,163.3800048828125,163.66000366210938,161.69000244140625,162.6199951171875,22123800
2024-09-03,156.3591766357422,157.36000061035156,161.85000610351562,156.47999572753906,161.72000122070312,38945300
2024-09-04,155.45497131347656,156.4499969482422,159.0,155.9600067138672,156.66000366210938,19353800
2024-09-05,156.23997497558594,157.24000549316406,159.4499969482422,155.97999572753906,156.3000030517578,18688700
2024-09-06,149.96014404296875,150.9199981689453,157.8300018310547,150.5500030517578,157.3000030517578,37912100
2024-09-09,147.9602813720703,148.7100067138672,153.39999389648438,147.22000122070312,152.50999450683594,39260500
2024-09-10,147.91053771972656,148.66000366210938,151.27000427246094,148.33999633789062,150.4499969482422,31118800
2024-09-11,150.39793395996094,151.16000366210938,151.5,147.52000427246094,149.9199981689453,29607700
2024-09-12,153.91015625,154.69000244140625,154.82000732421875,152.64999389648438,153.8000030517578,29621500
2024-09-13,156.6661834716797,157.4600067138672,158.3800048828125,155.2100067138672,155.42999267578125,29591200
2024-09-16,157.26315307617188,158.05999755859375,158.25,156.60000610351562,157.30999755859375,18379800
2024-09-17,158.51681518554688,159.32000732421875,160.5500030517578,158.3800048828125,159.02000427246094,20715600
2024-09-18,159.0043182373047,159.80999755859375,160.5,158.60000610351562,159.86000061035156,23677300
2024-09-19,161.32257080078125,162.13999938964844,163.7899932861328,161.33999633789062,163.7100067138672,26587700
2024-09-20,162.76527404785156,163.58999633789062,163.72999572753906,162.05999755859375,163.5,40896400
2024-09-23,161.0340576171875,161.85000610351562,165.49000549316406,161.6699981689453,164.35000610351562,24150900
2024-09-24,161.47181701660156,162.2899932861328,163.22000122070312,160.69000244140625,163.02999877929688,23332100
2024-09-25,160.6758575439453,161.49000549316406,162.80999755859375,161.3000030517578,161.47000122070312,18869200
2024-09-26,161.90960693359375,162.72999572753906,164.0800018310547,162.27999877929688,163.63999938964844,20319300
2024-09-27,163.1234588623047,163.9499969482422,165.6999969482422,162.6300048828125,162.80999755859375,21101300
2024-09-30,165.01388549804688,165.85000610351562,166.14999389648438,163.25999450683594,163.32000732421875,20413900
2024-10-01,166.1481170654297,166.99000549316406,169.16000366210938,164.5800018310547,167.69000244140625,28338100
2024-10-02,165.02381896972656,165.86000061035156,167.52000427246094,164.72999572753906,166.4199981689453,17760200
2024-10-03,165.02381896972656,165.86000061035156,166.63999938964844,163.9199981689453,164.41000366210938,15073100
2024-10-04,166.2177734375,167.05999755859375,168.22999572753906,165.47999572753906,168.05999755859375,19047400
2024-10-07,162.1583251953125,162.97999572753906,168.47999572753906,162.75,167.72000122070312,22463100
2024-10-08,163.55130004882812,164.3800048828125,164.72999572753906,162.8699951171875,163.94000244140625,23072700
2024-10-09,161.04397583007812,161.86000061035156,164.83999633789062,159.74000549316406,163.4499969482422,31181800
2024-10-10,161.26287841796875,162.0800018310547,163.07000732421875,160.39999389648438,160.8699951171875,14144100
2024-10-11,162.4170379638672,163.24000549316406,163.89999389648438,161.24000549316406,162.1300048828125,15344300
2024-10-14,164.1283721923828,164.9600067138672,166.22999572753906,163.39999389648438,163.63999938964844,19016100
2024-10-15,164.62583923339844,165.4600067138672,167.67999267578125,164.6300048828125,165.7899932861328,20247200
2024-10-16,164.3273468017578,165.16000366210938,165.8000030517578,163.74000549316406,164.52999877929688,16406000
2024-10-17,162.1085968017578,162.92999267578125,166.3699951171875,162.75999450683594,165.72999572753906,21453400
2024-10-18,162.5961151123047,163.4199981689453,164.7100067138672,163.0800018310547,163.19000244140625,19757700
2024-10-21,163.2428741455078,164.07000732421875,164.5,162.6199951171875,162.9499969482422,20946500
2024-10-22,164.3074493408203,165.13999938964844,165.77000427246094,162.97999572753906,162.97999572753906,16568100
2024-10-23,161.9593505859375,162.77999877929688,165.82000732421875,161.92999267578125,164.75999450683594,18280500
2024-10-24,161.89964294433594,162.72000122070312,163.3300018310547,161.00999450683594,162.8300018310547,22412500
2024-10-25,164.43682861328125,165.27000427246094,165.58999633789062,163.4199981689453,163.6699981689453,19828900
2024-10-28,165.87950134277344,166.72000122070312,168.75,163.9499969482422,168.75,32138600
2024-10-29,168.8245391845703,169.67999267578125,170.3800048828125,167.08999633789062,167.72999572753906,42169000
2024-10-30,173.58047485351562,174.4600067138672,182.02000427246094,174.05999755859375,180.67999267578125,68890800
2024-10-31,170.2473602294922,171.11000061035156,176.82000732421875,171.0,173.1300048828125,44769000
2024-11-01,170.4264373779297,171.2899932861328,172.32000732421875,168.8800048828125,170.07000732421875,31796500
2024-11-04,168.38677978515625,169.24000549316406,170.72999572753906,168.00999450683594,169.92999267578125,21492700
2024-11-05,168.88426208496094,169.74000549316406,170.52999877929688,168.83999633789062,169.42999267578125,18242100
2024-11-06,175.62013244628906,176.50999450683594,176.94000244140625,173.5,173.8000030517578,33695500
2024-11-07,179.83876037597656,180.75,181.0800018310547,177.19000244140625,177.41000366210938,25352900
2024-11-08,177.4508514404297,178.35000610351562,180.89999389648438,178.0800018310547,180.64999389648438,22006200
2024-11-11,179.44078063964844,180.35000610351562,180.5500030517578,178.47000122070312,178.5800018310547,17450400
2024-11-12,180.70437622070312,181.6199951171875,182.49000549316406,179.38999938964844,179.82000732421875,25134900
2024-11-13,177.9781951904297,178.8800048828125,180.9600067138672,178.5399932861328,180.4600067138672,23184000
2024-11-14,174.69482421875,175.5800018310547,178.82000732421875,174.32000732421875,178.27999877929688,31007500
2024-11-15,171.6204071044922,172.49000549316406,174.13999938964844,171.22000122070312,173.72999572753906,32504600
2024-11-18,174.41624450683594,175.3000030517578,175.44000244140625,172.89999389648438,173.4199981689453,20135300
2024-11-19,177.2220001220703,178.1199951171875,178.8699951171875,173.55999755859375,173.72000122070312,23434900
2024-11-20,175.09280395507812,175.97999572753906,177.67999267578125,173.77999877929688,177.33999633789062,18997100
2024-11-21,166.784912109375,167.6300048828125,174.1300048828125,163.6999969482422,173.89999389648438,59734400
2024-11-22,163.92935180664062,164.75999450683594,166.4600067138672,163.89999389648438,165.85000610351562,38604600
2024-11-25,166.8048095703125,167.64999389648438,168.6300048828125,165.61000061035156,166.08999633789062,33135300
2024-11-26,168.2673797607422,169.1199951171875,169.82000732421875,167.5800018310547,167.6300048828125,20486700
2024-11-27,168.3768310546875,169.22999572753906,169.47999572753906,168.02000427246094,169.0,19266500
2024-11-29,168.09823608398438,168.9499969482422,169.42999267578125,167.16000366210938,168.5,14257200
2024-12-02,170.62545776367188,171.49000549316406,172.0800018310547,168.57000732421875,168.77000427246094,23789100
2024-12-03,170.4761962890625,171.33999633789062,172.67999267578125,170.85000610351562,171.49000549316406,22248700
2024-12-04,173.49093627929688,174.3699951171875,174.91000366210938,171.05999755859375,171.14999389648438,31615100
2024-12-05,171.76966857910156,172.63999938964844,176.05999755859375,172.3300018310547,175.36000061035156,21356200
2024-12-06,173.8292236328125,174.7100067138672,175.0800018310547,171.86000061035156,172.02999877929688,21462400
2024-12-09,174.6858367919922,175.3699951171875,176.25999450683594,173.64999389648438,173.9600067138672,25389600
2024-12-10,184.4476318359375,185.1699981689453,186.36000061035156,181.0500030517578,182.85000610351562,54813000
2024-12-11,194.6376953125,195.39999389648438,195.61000061035156,184.85000610351562,185.30999755859375,67894100
2024-12-12,191.2111358642578,191.9600067138672,195.17999267578125,191.7100067138672,195.0,34817500
2024-12-13,189.07948303222656,189.82000732421875,192.72999572753906,189.63999938964844,191.00999450683594,25143500
2024-12-16,195.89279174804688,196.66000366210938,199.0,192.6199951171875,192.8699951171875,44934900
2024-12-17,194.65762329101562,195.4199981689453,201.4199981689453,194.97999572753906,197.25,43504000
2024-12-18,187.66502380371094,188.39999389648438,197.0,187.74000549316406,195.22000122070312,34166100
2024-12-19,187.77459716796875,188.50999450683594,193.02999877929688,188.3800048828125,191.6300048828125,32265200
2024-12-20,190.66326904296875,191.41000366210938,192.88999938964844,185.22000122070312,185.77999877929688,63462900
2024-12-23,193.87071228027344,194.6300048828125,195.10000610351562,190.14999389648438,192.6199951171875,25675000
2024-12-24,195.34495544433594,196.11000061035156,196.11000061035156,193.77999877929688,194.83999633789062,10403300
2024-12-26,194.83694458007812,195.60000610351562,196.75,194.3800048828125,195.14999389648438,12046600
2024-12-27,192.00799560546875,192.75999450683594,195.32000732421875,190.64999389648438,194.9499969482422,18891400
2024-12-30,190.4939422607422,191.24000549316406,192.5500030517578,189.1199951171875,189.8000030517578,14264700
